CookerStat, GenerateAssetRegistry=0.152320, Initialize=0.443853, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_0, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_0.uasset, AutoPackageBackupDelegate=0.332888, FlushAsyncLoading=0.005826, FlushStreamingFunc=0.068150, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.498898, TagPackageExports=0.076599, BeginCacheForCookedPlatformData=0.001162, SerializeImports=0.548705, GatherLocalizableTextData=0.214353, MarkNames=0.010196, SerializeSummary=0.017472, SerializeNames=0.060581, SerializeGatherableTextData=0.001457, BuildExportMap=0.026792, SortExportsNonSeekfree=0.009902, SortExportsSeekfreeConstructor=0.080094, SortExportsSeekfreeInner=0.728983, SortExportsSeekfree=0.004075, BuildDependencyMap=0.013400, SerializeImportMap=0.010487, SerializeExportMap=0.006989, SerializeDependencyMap=0.001747, SerializeStringAssetReferenceMap=0.002038, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.694978, SerializeExports=0.347160, SerializeBulkData=0.011068, MoveFile=6.177567, UnaccountedTime=4.334871, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_1, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_1.uasset, AutoPackageBackupDelegate=0.208825, FlushAsyncLoading=0.003204, FlushStreamingFunc=0.061158, BlockTillAllRequestsFinished=0.009902, ResetLoadersForSaveUnMarkAllObjects=0.242610, TagPackageExports=0.026792, BeginCacheForCookedPlatformData=0.001457, SerializeImports=0.456963, GatherLocalizableTextData=0.163388, MarkNames=0.007574, SerializeSummary=0.010483, SerializeNames=0.051260, SerializeGatherableTextData=0.001457, BuildExportMap=0.023007, SortExportsNonSeekfree=0.007574, SortExportsSeekfreeConstructor=0.008445, SortExportsSeekfreeInner=0.661124, SortExportsSeekfree=0.002328, BuildDependencyMap=0.006698, SerializeImportMap=0.007570, SerializeExportMap=0.006117, SerializeDependencyMap=0.001162, SerializeStringAssetReferenceMap=0.002041, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.311992, SerializeExports=0.320077, SerializeBulkData=0.003494, MoveFile=4.853867, UnaccountedTime=1.668241, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_2, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_2.uasset, AutoPackageBackupDelegate=0.214938, FlushAsyncLoading=0.004075, FlushStreamingFunc=0.052135, BlockTillAllRequestsFinished=0.008445, ResetLoadersForSaveUnMarkAllObjects=0.212606, TagPackageExports=0.026796, BeginCacheForCookedPlatformData=0.001162, SerializeImports=0.458129, GatherLocalizableTextData=0.163678, MarkNames=0.007864, SerializeSummary=0.010774, SerializeNames=0.051841, SerializeGatherableTextData=0.001166, BuildExportMap=0.023298, SortExportsNonSeekfree=0.007283, SortExportsSeekfreeConstructor=0.008736, SortExportsSeekfreeInner=0.671025, SortExportsSeekfree=0.002041, BuildDependencyMap=0.006407, SerializeImportMap=0.008155, SerializeExportMap=0.006117, SerializeDependencyMap=0.001166, SerializeStringAssetReferenceMap=0.001747, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.415384, SerializeExports=0.320077, SerializeBulkData=0.003204, MoveFile=4.832313, UnaccountedTime=1.438163, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_3, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_3.uasset, AutoPackageBackupDelegate=0.225130, FlushAsyncLoading=0.003494, FlushStreamingFunc=0.062037, BlockTillAllRequestsFinished=0.009026, ResetLoadersForSaveUnMarkAllObjects=0.223678, TagPackageExports=0.027668, BeginCacheForCookedPlatformData=0.001162, SerializeImports=0.465117, GatherLocalizableTextData=0.181444, MarkNames=0.008155, SerializeSummary=0.011068, SerializeNames=0.071645, SerializeGatherableTextData=0.002041, BuildExportMap=0.037570, SortExportsNonSeekfree=0.008736, SortExportsSeekfreeConstructor=0.009902, SortExportsSeekfreeInner=0.676852, SortExportsSeekfree=0.002623, BuildDependencyMap=0.007570, SerializeImportMap=0.010483, SerializeExportMap=0.008155, SerializeDependencyMap=0.001457, SerializeStringAssetReferenceMap=0.001457, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.669929, SerializeExports=0.351239, SerializeBulkData=0.004079, MoveFile=6.822676, UnaccountedTime=1.554947, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_4, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_4.uasset, AutoPackageBackupDelegate=0.204161, FlushAsyncLoading=0.002913, FlushStreamingFunc=0.055335, BlockTillAllRequestsFinished=0.010196, ResetLoadersForSaveUnMarkAllObjects=0.232119, TagPackageExports=0.026796, BeginCacheForCookedPlatformData=0.001457, SerializeImports=0.436574, GatherLocalizableTextData=0.162512, MarkNames=0.007864, SerializeSummary=0.009902, SerializeNames=0.051551, SerializeGatherableTextData=0.001166, BuildExportMap=0.023298, SortExportsNonSeekfree=0.009030, SortExportsSeekfreeConstructor=0.008736, SortExportsSeekfreeInner=0.661708, SortExportsSeekfree=0.002328, BuildDependencyMap=0.006698, SerializeImportMap=0.009026, SerializeExportMap=0.006989, SerializeDependencyMap=0.001453, SerializeStringAssetReferenceMap=0.001457, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.916614, SerializeExports=0.468031, SerializeBulkData=0.004660, MoveFile=7.919498, UnaccountedTime=2.068412, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_5, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_5.uasset, AutoPackageBackupDelegate=0.230957, FlushAsyncLoading=0.003785, FlushStreamingFunc=0.056211, BlockTillAllRequestsFinished=0.009030, ResetLoadersForSaveUnMarkAllObjects=0.217557, TagPackageExports=0.074267, BeginCacheForCookedPlatformData=0.001166, SerializeImports=0.448223, GatherLocalizableTextData=0.162806, MarkNames=0.007864, SerializeSummary=0.011649, SerializeNames=0.052422, SerializeGatherableTextData=0.001457, BuildExportMap=0.022717, SortExportsNonSeekfree=0.007283, SortExportsSeekfreeConstructor=0.009026, SortExportsSeekfreeInner=0.662290, SortExportsSeekfree=0.002328, BuildDependencyMap=0.006992, SerializeImportMap=0.008155, SerializeExportMap=0.006702, SerializeDependencyMap=0.001166, SerializeStringAssetReferenceMap=0.002038, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.617797, SerializeExports=0.339299, SerializeBulkData=0.003494, MoveFile=5.943987, UnaccountedTime=1.571551, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_6, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_6.uasset, AutoPackageBackupDelegate=0.221636, FlushAsyncLoading=0.004075, FlushStreamingFunc=0.056501, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.189599, TagPackageExports=0.026211, BeginCacheForCookedPlatformData=0.001166, SerializeImports=0.424631, GatherLocalizableTextData=0.168629, MarkNames=0.007864, SerializeSummary=0.010487, SerializeNames=0.051260, SerializeGatherableTextData=0.001162, BuildExportMap=0.022717, SortExportsNonSeekfree=0.007864, SortExportsSeekfreeConstructor=0.008445, SortExportsSeekfreeInner=0.671025, SortExportsSeekfree=0.002332, BuildDependencyMap=0.006407, SerializeImportMap=0.007860, SerializeExportMap=0.006407, SerializeDependencyMap=0.001457, SerializeStringAssetReferenceMap=0.001747, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.449459, SerializeExports=0.329979, SerializeBulkData=0.003498, MoveFile=5.721189, UnaccountedTime=1.615237, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_7, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_7.uasset, AutoPackageBackupDelegate=0.221927, FlushAsyncLoading=0.004075, FlushStreamingFunc=0.057377, BlockTillAllRequestsFinished=0.009321, ResetLoadersForSaveUnMarkAllObjects=0.223674, TagPackageExports=0.026502, BeginCacheForCookedPlatformData=0.001166, SerializeImports=0.425216, GatherLocalizableTextData=0.162803, MarkNames=0.007574, SerializeSummary=0.011358, SerializeNames=0.051260, SerializeGatherableTextData=0.001162, BuildExportMap=0.022717, SortExportsNonSeekfree=0.007283, SortExportsSeekfreeConstructor=0.008445, SortExportsSeekfreeInner=0.668112, SortExportsSeekfree=0.002332, BuildDependencyMap=0.006698, SerializeImportMap=0.008155, SerializeExportMap=0.006698, SerializeDependencyMap=0.001162, SerializeStringAssetReferenceMap=0.001457, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.520813, SerializeExports=0.345416, SerializeBulkData=0.003785, MoveFile=5.771577, UnaccountedTime=1.523200, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_8, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_8.uasset, AutoPackageBackupDelegate=0.227172, FlushAsyncLoading=0.003785, FlushStreamingFunc=0.051841, BlockTillAllRequestsFinished=0.004079, ResetLoadersForSaveUnMarkAllObjects=0.180569, TagPackageExports=0.026792, BeginCacheForCookedPlatformData=0.001457, SerializeImports=0.544045, GatherLocalizableTextData=0.218142, MarkNames=0.009611, SerializeSummary=0.013106, SerializeNames=0.069022, SerializeGatherableTextData=0.001166, BuildExportMap=0.027958, SortExportsNonSeekfree=0.009321, SortExportsSeekfreeConstructor=0.011068, SortExportsSeekfreeInner=0.686459, SortExportsSeekfree=0.002913, BuildDependencyMap=0.006992, SerializeImportMap=0.008155, SerializeExportMap=0.007283, SerializeDependencyMap=0.001457, SerializeStringAssetReferenceMap=0.001457, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.013017, SerializeExports=0.352696, SerializeBulkData=0.004075, MoveFile=5.740702, UnaccountedTime=1.567181, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_9, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_9.uasset, AutoPackageBackupDelegate=0.272602, FlushAsyncLoading=0.002913, FlushStreamingFunc=0.057667, BlockTillAllRequestsFinished=0.009611, ResetLoadersForSaveUnMarkAllObjects=0.226878, TagPackageExports=0.026211, BeginCacheForCookedPlatformData=0.001166, SerializeImports=0.458125, GatherLocalizableTextData=0.166010, MarkNames=0.007864, SerializeSummary=0.011940, SerializeNames=0.051551, SerializeGatherableTextData=0.001166, BuildExportMap=0.022136, SortExportsNonSeekfree=0.007860, SortExportsSeekfreeConstructor=0.008740, SortExportsSeekfreeInner=0.661124, SortExportsSeekfree=0.002328, BuildDependencyMap=0.006989, SerializeImportMap=0.007279, SerializeExportMap=0.006117, SerializeDependencyMap=0.001457, SerializeStringAssetReferenceMap=0.001457, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.238887, SerializeExports=0.312507, SerializeBulkData=0.003494, MoveFile=5.784970, UnaccountedTime=1.513887, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
SavePackageTransactionIdD99E013942461D1046AE3282C8C9F630_10, Filename=E:/Github/Jam/Content/Characters/Player/SpriteSheet/PC_Computer_-_Bastion_-_The_Kid_Move_10.uasset, AutoPackageBackupDelegate=0.325900, FlushAsyncLoading=0.004370, FlushStreamingFunc=0.071354, BlockTillAllRequestsFinished=0.004951, ResetLoadersForSaveUnMarkAllObjects=0.213772, TagPackageExports=0.043392, BeginCacheForCookedPlatformData=0.001747, SerializeImports=0.538219, GatherLocalizableTextData=0.240277, MarkNames=0.011358, SerializeSummary=0.013106, SerializeNames=0.071935, SerializeGatherableTextData=0.002041, BuildExportMap=0.030871, SortExportsNonSeekfree=0.011358, SortExportsSeekfreeConstructor=0.011068, SortExportsSeekfreeInner=0.863537, SortExportsSeekfree=0.003494, BuildDependencyMap=0.007864, SerializeImportMap=0.008155, SerializeExportMap=0.009030, SerializeDependencyMap=0.001166, SerializeStringAssetReferenceMap=0.002038, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.983889, SerializeExports=0.423759, SerializeBulkData=0.004370, MoveFile=11.316270, UnaccountedTime=2.545178, RunGuid=RunIDD7590BAB45081AE69404738CE0424D9C
